Woodlawn steakhouse,https://www.yelp.com//biz/woodlawn-steakhouse-omaha, , , ,"['Steakhouses', 'Seafood', 'Sandwiches']",(701) 845-0777,3475 S 14th St, 
Kitty Pappas Steak House,https://www.yelp.com//biz/kitty-pappas-steak-house-woods-cross,3.0,54,Moderate,"['Steakhouses', 'Burgers', 'Dive Bars']",(801) 295-9981,2300 S Main St, 
McDonald’s,https://www.yelp.com//biz/mcdonalds-salt-lake-city-2,1.5,55,Low,"['Coffee & Tea', 'Burgers', 'Fast Food']",(801) 532-9147,242 S 700 E,Central City
Panda Express,https://www.yelp.com//biz/panda-express-salt-lake-city-14,2.0,11,Low,"['Chinese', 'Fast Food']",(801) 585-3319, ,University
El Mini Taco Restaraunt,https://www.yelp.com//biz/el-mini-taco-restaraunt-murray,4.0,1, ,['Tacos'],(801) 231-5812,4489 S Century Dr, 
Arepas Express,https://www.yelp.com//biz/arepas-express-salt-lake-city,3.5,4, ,['Fast Food'],(801) 231-7259,3930 Redwood Rd, 
Leger’s Deli,https://www.yelp.com//biz/legers-deli-north-salt-lake,4.0,33,Low,"['Sandwiches', 'Breakfast & Brunch', 'Delis']",(801) 936-2900,120 N Redwood Rd, 
Arctic Circle,https://www.yelp.com//biz/arctic-circle-murray,3.5,26,Low,"['Fast Food', 'Burgers']",(801) 262-1496,3919 S 700th E, 
La Palapa Mexican Restaurant,https://www.yelp.com//biz/la-palapa-mexican-restaurant-west-valley-city,4.0,32,Low,"['Mexican', 'Sandwiches']",(801) 908-5167,1824 W 3500th S, 
Jersey Mike’s Subs,https://www.yelp.com//biz/jersey-mikes-subs-woods-cross,4.0,27,Moderate,"['Sandwiches', 'Fast Food', 'Delis']",(385) 777-5150,618 West 2600 S, 
Mom’s Cafe - U of U Marriot Library,https://www.yelp.com//biz/moms-cafe-u-of-u-marriot-library-salt-lake-city,1.5,9,Low,"['American (Traditional)', 'Internet Cafes', 'Coffee & Tea']",(801) 581-6273,295 S 1500th E,University
Greek Souvlaki,https://www.yelp.com//biz/greek-souvlaki-west-valley-city,2.5,43,Low,['Greek'],(801) 973-4976,2192 W 3500th S, 
Gandolfo’s Deli,https://www.yelp.com//biz/gandolfos-deli-murray,3.0,35,Low,['Delis'],(801) 262-3461,266 W 4500th S, 
Village Inn,https://www.yelp.com//biz/village-inn-salt-lake-city-9,2.0,19,Low,['American (New)'],(801) 485-8081,2929 S State St,City of South Salt Lake
Great Steak,https://www.yelp.com//biz/great-steak-salt-lake-city,3.0,16,Low,"['Sandwiches', 'Cheesesteaks']",(801) 359-0161,28 S State St,Downtown
Wild Ginger,https://www.yelp.com//biz/wild-ginger-west-valley-city,3.5,34,Moderate,"['Chinese', 'Sushi Bars']",(801) 601-8460,4782 W 4100th S, 
Chuck E Cheese’s,https://www.yelp.com//biz/chuck-e-cheeses-salt-lake-city,3.5,20,Moderate,"['Arcades', 'Pizza']",(801) 487-1300,389 W 1830th S,Ballpark
El Tacazo,https://www.yelp.com//biz/el-tacazo-north-salt-lake-2,5.0,1, ,"['Mexican', 'Food Stands', 'Fast Food']",(801) 498-0698,295 N Redwood Rd, 
Café Zupas,https://www.yelp.com//biz/caf%C3%A9-zupas-woods-cross,3.5,21,Low,"['Soup', 'Sandwiches', 'American (New)']",(385) 489-8996,2577 S. Wildcat Way, 
Sea Salt Pizza,https://www.yelp.com//biz/sea-salt-pizza-salt-lake-city, , , ,['Pizza'], , ,Downtown
Port of Subs,https://www.yelp.com//biz/port-of-subs-salt-lake-city-4,4.0,2, ,"['Sandwiches', 'Delis']",(801) 977-3747,1320 S Swaner Rd,Glendale
Sweet Teriyaki,https://www.yelp.com//biz/sweet-teriyaki-west-valley-city,4.0,1, ,['Asian Fusion'],(801) 679-9421,3620 West 3500 S, 
Z Brothers Pizza,https://www.yelp.com//biz/z-brothers-pizza-north-salt-lake-3,3.5,26,Moderate,"['Pizza', 'Italian']",(801) 296-8888,460 N Redwood Rd, 
Taco Bell,https://www.yelp.com//biz/taco-bell-salt-lake-city-3,2.5,37,Low,"['Mexican', 'Tex-Mex', 'Fast Food']",(801) 467-9727,2212 S 1300 E,Sugar House
La Fountain Decker Lake Dr. WVC,https://www.yelp.com//biz/la-fountain-decker-lake-dr-wvc-west-valley-city,3.0,3,Moderate,['Mexican'],(801) 972-5747,3312 So Decker Lake Dr, 
Little Ceasars,https://www.yelp.com//biz/little-ceasars-salt-lake-city,3.5,3, ,['Pizza'],(801) 433-0234,1095 E 500th S,East Central
Godfather’s Pizza,https://www.yelp.com//biz/godfathers-pizza-salt-lake-city-2,2.0,19,Moderate,['Pizza'],(801) 967-1111,4121 Carriage Sq, 
Reynaldo’s Mexican Food,https://www.yelp.com//biz/reynaldos-mexican-food-salt-lake-city, , , ,['Mexican'],(801) 977-0750,2655 S 1030th W, 
The Point Bistro,https://www.yelp.com//biz/the-point-bistro-salt-lake-city,3.0,1,Low,['Cafes'],(801) 587-4600,1950 Circle Of Hope Dr,University
Reef’s Food Truck,https://www.yelp.com//biz/reefs-food-truck-salt-lake-city,3.0,4, ,"['Food Trucks', 'Middle Eastern', 'Mediterranean']",(435) 513-2828, ,Downtown
El Pollo Royo,https://www.yelp.com/biz/el-pollo-royo-salt-lake-city, , , ,['Restaurants'],(801) 799-0955,1500 W North Temple,Jordan Meadows
Salt Lake Pizza & Pasta,https://www.yelp.com/biz/salt-lake-pizza-and-pasta-salt-lake-city,3,82,Moderate,"['Pizza', 'Breakfast & Brunch', 'Sandwiches']",(801) 484-1804,1063 E 2100th S,Sugar House
Sanook Thai,https://www.yelp.com/biz/sanook-thai-salt-lake-city, , , ,"['Street Vendors', 'Thai']", ,200 S Main St,Downtown
Jim’s Family Restaurant,https://www.yelp.com/biz/jims-family-restaurant-west-valley-city,3.5,47,Low,"['American (Traditional)', 'Breakfast & Brunch', 'Mediterranean']",(801) 969-8265,3850 W 3500th S,
Shylo’s Mobile Cafe,https://www.yelp.com/biz/shylos-mobile-cafe-salt-lake-city,4.5,10,Moderate,"['Food Trucks', 'Sandwiches']",(801) 864-8786, ,
God Kitchen Dishes,https://www.yelp.com/biz/god-kitchen-dishes-salt-lake-city, , , ,['Chinese'], ,488 E 100th S,Central City
Harrys Place,https://www.yelp.com/biz/harrys-place-salt-lake-city, , , ,['American (Traditional)'],(801) 524-0325,161 W 600th S,Downtown
Umani | Gourmet Pizza Truck,https://www.yelp.com/biz/umani-gourmet-pizza-truck-west-jordan-3,4,5,Low,"['Pizza', 'Food Trucks']",(385) 251-7911, , 
Village Inn,https://www.yelp.com/biz/village-inn-north-salt-lake-3,2.5,39,Low,['American (New)'],(801) 292-2922,450 E 1100th N,
Papa Murphy’s,https://www.yelp.com/biz/papa-murphys-salt-lake-city-9,3.5,13,Low,['Pizza'],(801) 531-7272,302 South 700 East,Central City
Del Taco,https://www.yelp.com/biz/del-taco-north-salt-lake-3,3.5,3, ,"['Mexican', 'Fast Food']",(801) 683-8756,585 N Redwood Rd,
Banzai Teppan Yaki,https://www.yelp.com/biz/banzai-teppan-yaki-west-valley-city,3,92,Low,"['Sushi Bars', 'Teppanyaki', 'Cantonese', 'Vietnamese']",(801) 969-5219,2856 S 5600th W,
Subway,https://www.yelp.com/biz/subway-salt-lake-city-14,3,1, ,"['Sandwiches', 'Fast Food']",(801) 456-0798,140 S Rio Grande St,Downtown
Jurassic Street Tacos,https://www.yelp.com/biz/jurassic-street-tacos-orem, , , ,"['Food Trucks', 'Mexican']",(801) 674-3242,1085 S Winding River Cove,Glendale
Los Betos,https://www.yelp.com/biz/los-betos-salt-lake-city,3,4,Low,['Mexican'], ,1122 S State St,Peoples Freeway
Apollo Burger Food Truck,https://www.yelp.com/biz/apollo-burger-food-truck-salt-lake-city-2, , , ,"['Food Trucks', 'Burgers']",(801) 975-4052,940 W 1700 S,Glendale
Big Kahuna Pizza-N-Stuff,https://www.yelp.com/biz/big-kahuna-pizza-n-stuff-salt-lake-city,2.5,8,Moderate,['Pizza'],(801) 467-9555,470 S 700th E,Central City
Burger King,https://www.yelp.com/biz/burger-king-salt-lake-city-11,2.5,7,Low,"['Burgers', 'Fast Food']",(801) 972-4957,2104 S Redwood Rd,Glendale
Arby’s,https://www.yelp.com/biz/arbys-salt-lake-city-5,3.5,9,Moderate,"['Fast Food', 'Sandwiches']",(801) 972-5052,1685 S Redwood Rd,Glendale
La Flor De Salt Lake,https://www.yelp.com/biz/la-flor-de-salt-lake-salt-lake-city-2, , , ,['Mexican'],(801) 972-4075,2622 S 1030th W,City of South Salt Lake
Mariscos Los Mochis,https://www.yelp.com/biz/mariscos-los-mochis-west-valley-city-2, , , ,"['Mexican', 'Seafood']",(801) 243-6012,3952W 3500S,
Wilma’s Gourmet Food Truck,https://www.yelp.com/biz/wilmas-gourmet-food-truck-salt-lake-city,3,6,High,"['Food Trucks', 'American (Traditional)']", , ,Downtown
La Fountain - West Valley,https://www.yelp.com/biz/la-fountain-west-valley-west-valley-city-2,3.5,65,Low,"['Mexican', 'Breakfast & Brunch']",(801) 955-4420,2836 S 5600th W,
ABC Chinese Restaurant,https://www.yelp.com/biz/abc-chinese-restaurant-west-valley-city,3.5,43,Low,['Chinese'],(801) 964-8883,3280 W 3500th S,
Ufood Grill,https://www.yelp.com/biz/ufood-grill-salt-lake-city,2.5,48,Low,"['Sandwiches', 'Salad', 'Burgers']",(801) 322-6308,Salt Lake City International Airport Terminal 2,
China Star,https://www.yelp.com/biz/china-star-woods-cross,3.5,35,Low,['Chinese'],(801) 298-2266,1171 S 500th W,
The Bistro,https://www.yelp.com/biz/the-bistro-salt-lake-city,2.5,3,Moderate,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']",(801) 532-4085, ,Poplar Grove
The Chapel Store Cafe & Deli,https://www.yelp.com/biz/the-chapel-store-cafe-and-deli-salt-lake-city,4.5,5,Low,"['Cafes', 'Delis', 'Bookstores']",(801) 747-1257,460 W Century Dr,
Food Cartel,https://www.yelp.com/biz/food-cartel-salt-lake-city-2,3,11,Low,"['Food Trucks', 'Korean', 'Mexican']",(801) 503-9186,295 S 1500th E,University
Starley Commons Café,https://www.yelp.com/biz/starley-commons-caf%C3%A9-salt-lake-city,4.5,2, ,['Cafes'],(801) 587-7962,72 S Central Campus Dr,University
